0.0666667	-149.235
0.0322581	-72.2103
0.015873	-35.5321
0.00787402	-17.6261
0.00392157	-8.77851
0.00195695	-4.38067
0.000977517	-2.18819
0.00048852	-1.09356
0.0002442	-0.546647
0.000122085	-0.27329
6.10389e-05	-0.136637
3.05185e-05	0.620751
1.5259e-05	0.712353
7.62945e-06	0.781877
3.81471e-06	0.835408
1.90735e-06	0.881688
9.53675e-07	0.923463
4.76837e-07	0.96251
2.38419e-07	0.999733
